ENV_DB,USERID,PERSONID,LOGINID,STATUS,TYPE,LICENSENUM,ISLATEST,ISUNLICUSER,ISSELFSERVICEUSER
N08,CRISTIANOXAVIER,CRISTIANOXAVIER,cristianoxavier,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,CAIOBARBOSA,CAIOBARBOSA,caiobarbosa,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,STEVEWENTWORTH,STEVEWENTWORTH,stevewentworth,INACTIVE,TYPE 3,O&G_LIMITED,0,0,0
N08,VITORMONTEIRO,VITORMONTEIRO,vitormonteiro,INACTIVE,TYPE 5,O&G_LIMITED,0,0,0
N08,MARIUSZDRABIUK,MARIUSZDRABIUK,mariusszdrabiuk,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,LISTESIVICA,LISTESIVICA,listesivica,INACTIVE,5,O&G_LIMITED,0,0,0
N08,CARLAMORAES,CARLAMORAES,carlamoraes,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,UANDERSONNOGUEIRA,UANDERSONNOGUEIRA,uandersonnogueira,ACTIVE,TYPE 4,O&G_LIMITED,0,0,0
N08,FELIPEBASDONI,FELIPEBASDONI,felipebasdoni,ACTIVE,TYPE 5,O&G_LIMITED,0,0,0
N08,RODIONSERDYUKOV,RODIONSERDYUKOV,rodionserdyukov,ACTIVE,TYPE 5,O&G_LIMITED,0,0,0
N08,CLAUDIOFARIAS,CLAUDIOFARIAS,claudiofarias,INACTIVE,4,O&G_AUTHORIZED,0,0,0
N08,CARLOSMARTINS,CARLOSMARTINS,carlosmartins,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,ANTONIOFILHO,ANTONIOFILHO,antoniofilho,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,RENATAANDRADE,RENATAANDRADE,renataandrade,INACTIVE,TYPE 3,O&G_AUTHORIZED,0,0,0
N08,HELENOFILHO,HELENOFILHO,helenofilho,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,LENIELJUNIOR,LENIELJUNIOR,lenieljunior,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,YURIMARTTOS,YURIMARTTOS,yurimarttos,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,PATRICKLEAL,PATRICKLEAL,patrickleal,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,TPAUKSTYS,TPAUKSTYS,tpaukstys,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,FABBIOLEITE,FABBIOLEITE,fabbioleite,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,MARCIOMOLINARI,MARCIOMOLINARI,marciomolinari,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,WLADMIRSILVA,WLADMIRSILVA,wladmirsilva,INACTIVE,TYPE 5,O&G_LIMITED,0,0,0
N08,RODRIGOACARDOSO,RODRIGOACARDOSO,rodrigoacardoso,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,DIEGOESMITE,DIEGOESMITE,diegoesmite,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,AUGUSTOBRITO,AUGUSTOBRITO,augustobrito,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,LAIONSOUZA,LAIONSOUZA,laionsouza,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,URSULADIAS,URSULADIAS,ursuladias,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,AURELIOMARTINS,AURELIOMARTINS,aureliomartins,ACTIVE,TYPE 4,O&G_LIMITED,0,0,0
N08,WALACESILVA,WALACESILVA,walacesilva,INACTIVE,TYPE 5,O&G_AUTHORIZED,0,0,0
N08,BRUNOMARINS,BRUNOMARINS,brunomarins,ACTIVE,TYPE 4,O&G_LIMITED,0,0,0
N08,RENATAMANFREDINI,RENATAMANFREDINI,renatamanfredini,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,NICOLESILVEIRA,NICOLESILVEIRA,nicolesilveira,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,ANDRESILVA,ANDRESILVA,andresilva,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,CRISTIANQUINTANILHA,CRISTIANQUINTANILHA,cristianquintanilha,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,MIGUELBRAZUNA,MIGUELBRAZUNA,miguelbrazuna,ACTIVE,TYPE 5,O&G_LIMITED,0,0,0
N08,RAFAELMAIA,RAFAELMAIA,rafaelmaia,INACTIVE,TYPE 5,O&G_LIMITED,0,0,0
N08,ALEXANDRERIBEIRO,ALEXANDRERIBEIRO,alexandreribeiro,INACTIVE,TYPE 2,O&G_AUTHORIZED,0,0,0
N08,LUCIANORIBEIRO,LUCIANORIBEIRO,lucianoribeiro,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,JUCOELHO,JUCOELHO,jucoelho,INACTIVE,TYPE 1,-,0,1,0
N08,EDUARDOGADELHA,EDUARDOGADELHA,eduardogadelha,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,WELLINGTONEMIDIO,WELLINGTONEMIDIO,wellingtonemidio,INACTIVE,TYPE 4,O&G_LIMITED,0,0,0
N08,RAFAELPASCOAL,RAFAELPASCOAL,rafaelpascoal,INACTIVE,TYPE 4,O&G_LIMITED,0,0,0
N08,ADROALDOJUNIOR,ADROALDOJUNIOR,adroaldojunior,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,PEDROVINICIUS,PEDROVINICIUS,pedrovinicius,INACTIVE,TYPE 4,O&G_LIMITED,0,0,0
N08,EDWINVILLAGARAY,EDWINVILLAGARAY,edwinvillagaray,INACTIVE,TYPE 3,O&G_LIMITED,0,0,0
N08,ROGERIOGOMES,ROGERIOGOMES,rogeriogomes,INACTIVE,TYPE 4,O&G_AUTHORIZED,0,0,0
N08,RENANAVNER,RENANAVNER,renanavner,INACTIVE,TYPE 1,-,0,1,0
N08,ANABARCELOS,ANABARCELOS,anabarcelos,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,ESTACIOBORGES,ESTACIOBORGES,estacioborges,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
N08,WALDENIRFIGUEIRA,WALDENIRFIGUEIRA,waldenirfigueira,INACTIVE,TYPE 3,O&G_AUTHORIZED,0,0,0
N08,ERNANDESPEREIR,ERNANDESPEREIR,ernandespereir,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
N08,WENDERSONBRITO,WENDERSONBRITO,wendersonbrito,INACTIVE,TYPE 10,-,0,1,0
N08,ANDREGUIMARAES,ANDREGUIMARAES,andreguimaraes,INACTIVE,TYPE 10,-,0,1,0
N08,DJALMASANTOS,DJALMASANTOS,djalmasantos,ACTIVE,TYPE 10,-,0,1,0
N08,EDUARDOOLIVEIRA,EDUARDOOLIVEIRA,eduardooliveira,INACTIVE,TYPE 1,-,0,1,0
N08,KELVENSOUZA,KELVENSOUZA,kelvensouza,INACTIVE,TYPE 10,-,0,1,0
N08,LEONARDOPIRES,LEONARDOPIRES,leonardopires,INACTIVE,TYPE 10,-,0,1,0
N08,ROCHALUCAS,ROCHALUCAS,rochalucas,INACTIVE,TYPE 10,-,0,1,0
N08,RMUNIZ,RMUNIZ,rmuniz,INACTIVE,TYPE 10,-,0,1,0
N08,TIAGOAQUINO,TIAGOAQUINO,tiagoaquino,ACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,MAYCONSOARES,MAYCONSOARES,mayconsoares,INACTIVE,TYPE 10,-,0,1,0
N08,NICOLAUSA,NICOLAUSA,nicolausa,INACTIVE,TYPE 10,-,0,1,0
N08,EVERTONMIRANDA,EVERTONMIRANDA,evertonmiranda,INACTIVE,TYPE 1,-,0,1,0
N08,WESLEYALVES,WESLEYALVES,wesleyalves,INACTIVE,TYPE 4,-,0,1,0
N08,GABRIELAUGUSTOSILVA,GABRIELAUGUSTOSILVA,gabrielaugustosilva,INACTIVE,TYPE 10,-,0,1,0
N08,HIGORSILVA,HIGORSILVA,higorsilva,INACTIVE,TYPE 1,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,SNASCIMENTO,SNASCIMENTO,snascimento,INACTIVE,TYPE 10,-,0,1,0
N08,ALBERTOPANTOJA,ALBERTOPANTOJA,albertopantoja,INACTIVE,TYPE 1,-,0,1,0
N08,FELIPELEAL,FELIPELEAL,felipeleal,INACTIVE,TYPE 1,-,0,1,0
N08,WFERNANDES,WFERNANDES,wfernandes,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,MVICENTE,MVICENTE,mvicente,INACTIVE,TYPE 10,-,0,1,0
N08,RSOUSA,RSOUSA,rsousa,INACTIVE,TYPE 10,-,0,1,0
N08,ALESSANDROREIS,ALESSANDROREIS,alessandroreis,ACTIVE,TYPE 10,-,1,1,0
N08,HEITORBORGES,HEITORBORGES,heitorborges,ACTIVE,TYPE 10,-,1,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,SCHSANTO,SCHSANTO,schsanto,INACTIVE,TYPE 10,-,0,1,0
N08,RTEIXEIRA,RTEIXEIRA,rteixeira,INACTIVE,TYPE 10,-,0,1,0
N08,CAUEVIEIRA,CAUEVIEIRA,cauevieira,INACTIVE,TYPE 5,-,0,1,0
N08,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
N08,LAIONSOUZA,LAIONSOUZA,laionsouza,INACTIVE,TYPE 1,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,ALLANRIO,ALLANRIO,allanrio,INACTIVE,TYPE 1,-,0,1,0
N08,GPATROCINIO,GPATROCINIO,gpatrocinio,INACTIVE,TYPE 10,-,0,1,0
N08,LCIASSIM,LCIASSIM,lciassim,INACTIVE,TYPE 10,-,0,1,0
N08,LOSROCHA,LOSROCHA,losrocha,ACTIVE,TYPE 10,-,0,1,0
N08,UELINGTONCORREA,UELINGTONCORREA,uelingtoncorrea,INACTIVE,TYPE 10,-,0,1,0
N08,BSSANTOS,BSSANTOS,bssantos,INACTIVE,TYPE 10,-,0,1,0
N08,DIEGOPTINOCO,DIEGOPTINOCO,diegoptinoco,INACTIVE,TYPE 1,-,0,1,0
N08,HARSILVA,HARSILVA,harsilva,INACTIVE,TYPE 10,-,0,1,0
N08,LUISFRANCISCO,LUISFRANCISCO,luisfrancisco,INACTIVE,TYPE 10,-,0,1,0
N08,MVSGJUNIOR,MVSGJUNIOR,mvsgjunior,ACTIVE,TYPE 10,-,0,1,0
N08,ALEXNEVES,ALEXNEVES,alexneves,INACTIVE,TYPE 10,-,0,1,0
N08,APINHEIRO,APINHEIRO,apinheiro,INACTIVE,TYPE 10,-,0,1,0
N08,APSIQUEIRA,APSIQUEIRA,apsiqueira,INACTIVE,TYPE 10,-,0,1,0
N08,ERICKALVES,ERICKALVES,erickalves,INACTIVE,TYPE 10,-,0,1,0
N08,FDUARTE,FDUARTE,fduarte,INACTIVE,TYPE 10,-,0,1,0
N08,MRCOSTA,MRCOSTA,mrcosta,INACTIVE,TYPE 10,-,0,1,0
N08,VSOUSA,VSOUSA,vsousa,INACTIVE,TYPE 10,-,0,1,0
N08,WJUNIOR,WJUNIOR,wjunior,INACTIVE,TYPE 10,-,0,1,0
N08,GCLEITE,GCLEITE,gcleite,INACTIVE,TYPE 10,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,HCVIEIRA,HCVIEIRA,hcvieira,INACTIVE,TYPE 10,-,0,1,0
N08,RRRIBEIRO,RRRIBEIRO,rrribeiro,INACTIVE,TYPE 10,-,0,1,0
N08,JPBARBOSA,JPBARBOSA,jpbarbosa,INACTIVE,TYPE 10,-,0,1,0
N08,RAYSASILVA,RAYSASILVA,raysasilva,INACTIVE,TYPE 10,-,0,1,0
N08,JBRLIRIO,JBRLIRIO,jbrlirio,INACTIVE,TYPE 10,-,0,1,0
N08,JOAODAMASIO,JOAODAMASIO,joaodamasio,INACTIVE,TYPE 10,-,0,1,0
N08,DFVCOHETA,DFVCOHETA,dfvcoheta,INACTIVE,TYPE 10,-,0,1,0
N08,JEFFERSONLIRIO,JEFFERSONLIRIO,jeffersonlirio,INACTIVE,TYPE 10,-,0,1,0
N08,MARCUSDIAS,MARCUSDIAS,marcusdias,INACTIVE,TYPE 10,-,0,1,0
N08,MATHEUSDIAS,MATHEUSDIAS,matheusdias,INACTIVE,TYPE 10,-,0,1,0
N08,PAULOCARNEIRO,PAULOCARNEIRO,paulocarneiro,INACTIVE,TYPE 10,-,0,1,0
N08,PEDROCAMPANATI,PEDROCAMPANATI,pedrocampanati,INACTIVE,TYPE 10,-,0,1,0
N08,RLNETO,RLNETO,rlneto,INACTIVE,TYPE 10,-,0,1,0
N08,RSARDINHA,RSARDINHA,rsardinha,INACTIVE,TYPE 10,-,0,1,0
N08,RODNEYKIRLIAN,RODNEYKIRLIAN,rodneykirlian,ACTIVE,TYPE 10,-,0,1,0
N08,ALEXANDREBONAVITA,ALEXANDREBONAVITA,alexandrebonavita,INACTIVE,TYPE 4,-,0,1,0
N08,GERALDOSOUZA,GERALDOSOUZA,geraldosouza,INACTIVE,TYPE 10,-,0,1,0
N08,RONYPESSANHA,RONYPESSANHA,ronypessanha,INACTIVE,TYPE 1,-,0,1,0
N08,ALESSANDRORODRIGUESSILVA,ALESSANDRORODRIGUESSILVA,alessandrorodriguessilva,INACTIVE,TYPE 10,-,0,1,0
N08,GUSTAVONEVES,GUSTAVONEVES,gustavoneves,INACTIVE,TYPE 10,-,0,1,0
N08,IGORVIANA,IGORVIANA,igorviana,INACTIVE,TYPE 10,-,0,1,0
N08,ABARBALHO,ABARBALHO,abarbalho,INACTIVE,TYPE 10,-,0,1,0
N08,CELSOSANTOS,CELSOSANTOS,celsosantos,ACTIVE,TYPE 1,-,1,1,0
N08,FABIOMORAES,FABIOMORAES,fabiomoraes,ACTIVE,TYPE 1,-,1,1,0
N08,FCFERREIRA,FCFERREIRA,fcferreira,INACTIVE,TYPE 10,-,0,1,0
N08,ANOGUEIRA,ANOGUEIRA,anogueira,INACTIVE,TYPE 10,-,0,1,0
N08,ECORTEZ,ECORTEZ,ecortez,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,GLEIDSONCORREA,GLEIDSONCORREA,gleidsoncorrea,INACTIVE,TYPE 1,-,0,1,0
N08,ALCIMARMARIANO,ALCIMARMARIANO,alcimarmariano,INACTIVE,TYPE 10,-,0,1,0
N08,ALEXANDRECURY,ALEXANDRECURY,alexandrecury,INACTIVE,TYPE 1,-,0,1,0
N08,ALEXANDRESOUSA,ALEXANDRESOUSA,alexandresousa,INACTIVE,TYPE 1,-,0,1,0
N08,ESLOPES,ESLOPES,eslopes,ACTIVE,TYPE 10,-,1,1,0
N08,FLAVIARIBEIRO,FLAVIARIBEIRO,flaviaribeiro,INACTIVE,TYPE 1,-,0,1,0
N08,JOHNNYCR,JOHNNYCR,johnnycr,INACTIVE,TYPE 10,-,0,1,0
N08,MCASTRO,MCASTRO,mcastro,ACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,WILKSONFREITAS,WILKSONFREITAS,wilksonfreitas,INACTIVE,TYPE 10,-,0,1,0
N08,IAGOHENRIQUES,IAGOHENRIQUES,iagohenriques,ACTIVE,TYPE 1,-,1,1,0
N08,YURISMOTA,YURISMOTA,yurismota,INACTIVE,TYPE 10,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,RSALES,RSALES,rsales,INACTIVE,TYPE 10,-,0,1,0
N08,ARDSILVA,ARDSILVA,ardsilva,INACTIVE,TYPE 10,-,0,1,0
N08,GUILBERTAZEVEDO,GUILBERTAZEVEDO,guilbertazevedo,INACTIVE,TYPE 10,-,0,1,0
N08,CBESTEVES,CBESTEVES,cbesteves,INACTIVE,TYPE 10,-,0,1,0
N08,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
N08,JSPEDRO,JSPEDRO,jspedro,INACTIVE,TYPE 10,-,0,1,0
N08,RASILVA,RASILVA,rasilva,INACTIVE,TYPE 10,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,LUCASCOUTO,LUCASCOUTO,lucascouto,ACTIVE,TYPE 1,-,1,1,0
N08,JOSEFERNANDES,JOSEFERNANDES,josefernandes,ACTIVE,TYPE 4,-,1,1,0
N08,SAMOELBATISTA,SAMOELBATISTA,samoelbatista,INACTIVE,TYPE 1,-,0,1,0
N08,LSRANGEL,LSRANGEL,lsrangel,INACTIVE,TYPE 10,-,0,1,0
N08,MARCONESILVA,MARCONESILVA,marconesilva,INACTIVE,TYPE 10,-,0,1,0
N08,EMSANTANA,EMSANTANA,emsantana,INACTIVE,TYPE 10,-,0,1,0
N08,AADOSSANTOS,AADOSSANTOS,aadossantos,INACTIVE,TYPE 10,-,0,1,0
N08,AFAVIANA,AFAVIANA,afaviana,INACTIVE,TYPE 10,-,0,1,0
N08,AJAVFILHO,AJAVFILHO,ajavfilho,INACTIVE,TYPE 10,-,0,1,0
N08,CRBOLIVEIRA,CRBOLIVEIRA,crboliveira,INACTIVE,TYPE 10,-,0,1,0
N08,DCAMPOS,DCAMPOS,dcampos,INACTIVE,TYPE 10,-,0,1,0
N08,FSPINTO,FSPINTO,fspinto,INACTIVE,TYPE 10,-,0,1,0
N08,HASF,HASF,hasf,INACTIVE,TYPE 10,-,0,1,0
N08,JVQBARRETO,JVQBARRETO,jvqbarreto,INACTIVE,TYPE 10,-,0,1,0
N08,RAFAELDEABREU,RAFAELDEABREU,rafaeldeabreu,INACTIVE,TYPE 10,-,0,1,0
N08,RDIAS,RDIAS,rdias,INACTIVE,TYPE 10,-,0,1,0
N08,ALLANRAMOS,ALLANRAMOS,allanramos,INACTIVE,TYPE 10,-,0,1,0
N08,ANDERSONGERMINIANI,ANDERSONGERMINIANI,andersongerminiani,INACTIVE,TYPE 10,-,0,1,0
N08,GUSTAVOSOZINHO,GUSTAVOSOZINHO,gustavosozinho,INACTIVE,TYPE 10,-,0,1,0
N08,PAMELALOPES,PAMELALOPES,pamelalopes,INACTIVE,TYPE 10,-,0,1,0
N08,RANIERIABREU,RANIERIABREU,ranieriabreu,ACTIVE,TYPE 10,-,0,1,0
N08,VICTORNIZ,VICTORNIZ,victorniz,INACTIVE,TYPE 10,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,JSCORREA,JSCORREA,jscorrea,ACTIVE,TYPE 10,-,0,1,0
N08,JMARIBEIRO,JMARIBEIRO,jmaribeiro,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,GNDEJESUS,GNDEJESUS,gndejesus,INACTIVE,TYPE 10,-,0,1,0
N08,GNJESUS,GNJESUS,gnjesus,INACTIVE,TYPE 10,-,0,1,0
N08,KALBERBELZ,KALBERBELZ,kalberbelz,INACTIVE,TYPE 10,-,0,1,0
N08,LDAMONTEIRO,LDAMONTEIRO,ldamonteiro,INACTIVE,TYPE 10,-,0,1,0
N08,LZMONTEIRO,LZMONTEIRO,lzmonteiro,INACTIVE,TYPE 10,-,0,1,0
N08,MARCELOCOSTA,MARCELOCOSTA,marcelocosta,INACTIVE,TYPE 10,-,0,1,0
N08,MONIQUEOLIVEIRA,MONIQUEOLIVEIRA,moniqueoliveira,INACTIVE,TYPE 10,-,0,1,0
N08,PATRICKFERNANDESTEIXEIRA,PATRICKFERNANDESTEIXEIRA,patrickfernandesteixeira,INACTIVE,TYPE 10,-,0,1,0
N08,RSVIEIRA,RSVIEIRA,rsvieira,INACTIVE,TYPE 10,-,0,1,0
N08,THIAGOSILVAOLIVEIRA,THIAGOSILVAOLIVEIRA,thiagosilvaoliveira,INACTIVE,TYPE 10,-,0,1,0
N08,VINICIUSOLIVEIRA,VINICIUSOLIVEIRA,viniciusoliveira,INACTIVE,TYPE 10,-,0,1,0
N08,LEANDROBRITO,LEANDROBRITO,leandrobrito,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,MAYCONSOARES,MAYCONSOARES,mayconsoares,INACTIVE,TYPE 10,-,0,1,0
N08,MDCOSTA,MDCOSTA,mdcosta,INACTIVE,TYPE 10,-,0,1,0
N08,MLMEIRELLIS,MLMEIRELLIS,mlmeirellis,INACTIVE,TYPE 10,-,0,1,0
N08,PHGOMES,PHGOMES,phgomes,INACTIVE,TYPE 10,-,0,1,0
N08,PTEIXEIRA,PTEIXEIRA,pteixeira,INACTIVE,TYPE 10,-,0,1,0
N08,AYDANOMELO,AYDANOMELO,aydanomelo,INACTIVE,TYPE 10,-,0,1,0
N08,EDILSONGONCALVES,EDILSONGONCALVES,edilsongoncalves,INACTIVE,TYPE 10,-,0,1,0
N08,FDALVES,FDALVES,fdalves,INACTIVE,TYPE 10,-,0,1,0
N08,KATIAGO,KATIAGO,katiago,INACTIVE,TYPE 10,-,0,1,0
N08,RYANMOREIRA,RYANMOREIRA,ryanmoreira,INACTIVE,TYPE 10,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,ANDESONABREU,ANDESONABREU,andesonabreu,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,ALESSANDROGOULART,ALESSANDROGOULART,alessandrogoulart,INACTIVE,TYPE 10,-,0,1,0
N08,RONALDVIEIRA,RONALDVIEIRA,ronaldvieira,ACTIVE,TYPE 10,-,0,1,0
N08,IPEREIRA,IPEREIRA,ipereira,ACTIVE,TYPE 10,-,1,1,0
N08,JEANAZEVEDO,JEANAZEVEDO,jeanazevedo,ACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,SILVAADALBERTO,SILVAADALBERTO,silvaadalberto,INACTIVE,TYPE 10,-,0,1,0
N08,AMOREIRA,AMOREIRA,amoreira,INACTIVE,TYPE 10,-,0,1,0
N08,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
N08,LPEPE,LPEPE,lpepe,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,GLEITE,GLEITE,gleite,INACTIVE,TYPE 10,-,0,1,0
N08,NILSONJR,NILSONJR,nilsonjr,INACTIVE,TYPE 10,-,0,1,0
N08,RWALTZ,RWALTZ,rwaltz,INACTIVE,TYPE 10,-,0,1,0
N08,JOAOGRIPP,JOAOGRIPP,joaogripp,INACTIVE,TYPE 10,-,0,1,0
N08,MATHEUSNOGUEIRA,MATHEUSNOGUEIRA,matheusnogueira,INACTIVE,TYPE 2,-,0,1,0
N08,JSANTANA,JSANTANA,jsantana,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,MCARDOSO,MCARDOSO,mcardoso,INACTIVE,TYPE 10,-,0,1,0
N08,PAMELASOUSA,PAMELASOUSA,pamelasousa,INACTIVE,TYPE 10,-,0,1,0
N08,PAULOCLSILVA,PAULOCLSILVA,pauloclsilva,INACTIVE,TYPE 10,-,0,1,0
N08,TIAGOLUNA,TIAGOLUNA,tiagoluna,ACTIVE,TYPE 3,-,1,1,0
N08,WAGNERSIQUEIRA,WAGNERSIQUEIRA,wagnersiqueira,INACTIVE,TYPE 10,-,0,1,0
N08,EGJUNIOR,EGJUNIOR,egjunior,INACTIVE,TYPE 10,-,0,1,0
N08,JMBROCHA,JMBROCHA,jmbrocha,INACTIVE,TYPE 10,-,0,1,0
N08,WPLIGERON,WPLIGERON,wpligeron,INACTIVE,TYPE 10,-,0,1,0
N08,AAMFILHO,AAMFILHO,aamfilho,INACTIVE,TYPE 10,-,0,1,0
N08,BJBRAGA,BJBRAGA,bjbraga,INACTIVE,TYPE 10,-,0,1,0
N08,BRUNOLIRIO,BRUNOLIRIO,brunolirio,INACTIVE,TYPE 10,-,0,1,0
N08,FRSANTOS,FRSANTOS,frsantos,INACTIVE,TYPE 10,-,0,1,0
N08,GFADEL,GFADEL,gfadel,INACTIVE,TYPE 10,-,0,1,0
N08,GSPEREIRA,GSPEREIRA,gspereira,INACTIVE,TYPE 10,-,0,1,0
N08,MKSILVA,MKSILVA,mksilva,INACTIVE,TYPE 10,-,0,1,0
N08,MVRSANTOS,MVRSANTOS,mvrsantos,INACTIVE,TYPE 10,-,0,1,0
N08,PSCARLOS,PSCARLOS,pscarlos,INACTIVE,TYPE 10,-,0,1,0
N08,RMSOUSA,RMSOUSA,rmsousa,INACTIVE,TYPE 10,-,0,1,0
N08,SSMINARINI,SSMINARINI,ssminarini,INACTIVE,TYPE 10,-,0,1,0
N08,VICTORQUEIROZ,VICTORQUEIROZ,victorqueiroz,ACTIVE,TYPE 1,-,0,1,0
N08,ECFERRARI,ECFERRARI,ecferrari,INACTIVE,TYPE 10,-,0,1,0
N08,JRPESSANHAJR,JRPESSANHAJR,jrpessanhajr,INACTIVE,TYPE 10,-,0,1,0
N08,MPCARVALHO,MPCARVALHO,mpcarvalho,INACTIVE,TYPE 10,-,0,1,0
N08,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,FERNANDOSANTANA,FERNANDOSANTANA,fernandosantana,ACTIVE,TYPE 10,-,1,1,0
N08,JOAOPGOMES,JOAOPGOMES,joaopgomes,INACTIVE,TYPE 10,-,0,1,0
N08,JOSEBARCELOS,JOSEBARCELOS,josebarcelos,INACTIVE,TYPE 10,-,0,1,0
N08,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,-,0,1,0
N08,AOVIEIRA,AOVIEIRA,aovieira,INACTIVE,TYPE 10,-,0,1,0
N08,LUANFELIX,LUANFELIX,luanfelix,INACTIVE,TYPE 10,-,0,1,0
N08,RODRIGOFERNANDES,RODRIGOFERNANDES,rodrigofernandes,ACTIVE,TYPE 10,-,1,1,0
N08,VINICIUSCARRARO,VINICIUSCARRARO,viniciuscarraro,INACTIVE,TYPE 10,-,0,1,0
N08,WILLIANCUNHA,WILLIANCUNHA,williancunha,INACTIVE,TYPE 10,-,0,1,0
N08,YAGOSANTOS,YAGOSANTOS,yagosantos,INACTIVE,TYPE 10,-,0,1,0
N08,CARLOSGOUVEA,CARLOSGOUVEA,carlosgouvea,ACTIVE,TYPE 1,-,1,1,0
N08,GUILHERMEFONSECA,GUILHERMEFONSECA,guilhermefonseca,INACTIVE,TYPE 1,-,0,1,0
